1 Nephi
9	46	6	91	93
9	47	6	94	96
9	48	6	97
9	49	6	98
9	50	6	99
9	51	6	100	102
9	52	6	103	104
9	53	6	104	105
9	54	6	106
10	1	7	1
10	2	7	2	4
10	3	7	5	7
10	4	7	8
10	5	7	9
10	6	7	10	11
10	7	7	12
10	8	7	13	14
10	9	7	15	16
10	10	7	17
10	11	7	18
10	12	7	19
10	13	7	20
10	14	7	20	21
10	15	7	22
10	16	7	23	25
10	17	7	26
10	18	7	27	29
10	19	7	30	32
10	20	7	33	35
10	21	7	36	37
10	22	7	38	39
10	23	7	40
10	24	7	41	42
10	25	7	43	44
11	1	8	1
11	2	8	2	3
11	3	8	4	6
11	4	8	7	9
11	5	8	10	11
11	6	8	12
11	7	8	13	14
11	8	8	15	16
12	1	8	17
12	2	8	18
12	3	8	19
12	4	8	20
12	5	8	21
12	6	8	22
12	7	8	23
12	8	8	24
12	9	8	25
12	10	8	26
12	11	8	27
12	12	8	28
12	13	8	29
12	14	8	30	31
12	15	8	31
12	16	8	32
12	17	8	33
12	18	8	34
12	19	8	35
12	20	8	36
12	21	8	37
12	22	8	38
13	1	8	39
13	2	8	40
13	3	8	41
13	4	8	42
13	5	8	43
13	6	8	44
13	7	8	45
13	8	8	46
13	9	8	47
13	10	8	48
13	11	8	49
13	12	8	50
13	13	8	51
13	14	8	52
13	15	8	53
13	16	8	54
13	17	8	55
13	18	8	56
13	19	8	57
13	20	8	58
13	21	8	59
13	22	8	60
13	23	8	61
13	24	8	62
13	25	8	63
13	26	8	64
14	1	8	65
14	2	8	66
14	3	8	67
14	4	8	68
14	5	8	69
14	6	8	70
15	1	8	71
15	2	8	72
15	3	8	73
15	4	8	74
15	5	8	75
15	6	8	76
15	7	8	77
15	8	8	78
15	9	8	79
15	10	8	80
15	11	8	81
15	12	8	82
15	13	8	83
15	14	8	84
15	15	8	85
15	16	8	86
15	17	8	87
15	18	8	88
15	19	8	89
15	20	8	90
15	21	8	91
15	22	8	92
15	23	8	93
15	24	8	94
15	25	8	95
15	26	8	96	97
15	27	8	97
15	28	8	98
15	29	8	99
15	30	8	100
16	1	9	1
16	2	9	2
16	3	9	3
16	4	9	4
16	5	9	5
16	6	9	6
16	7	9	7
16	8	9	8
16	9	9	9
16	10	9	10
16	11	9	11
16	12	9	12
16	13	9	13
17	1	9	14
17	2	9	15
17	3	9	16
17	4	9	17
17	5	9	18
17	6	9	19
17	7	9	20
17	8	9	21
17	9	9	22
17	10	9	23
17	11	9	24
17	12	9	25
17	13	9	26
17	14	9	27
17	15	9	28
17	16	9	29
17	17	9	30
17	18	9	31
17	19	9	32
17	20	9	33
17	21	9	34
17	22	9	35
17	23	9	36
17	24	9	37
17	25	9	38
18	1	9	39
18	2	9	40
18	3	9	41
18	4	9	42
18	5	9	43
18	6	9	44
18	7	9	45
18	8	9	46
18	9	9	47
18	10	9	48
18	11	9	49
18	12	9	50
18	13	9	51
18	14	9	52
18	15	9	53
18	16	9	54
18	17	9	55
18	18	9	56
18	19	9	57
18	20	9	58
18	21	9	59
18	22	9	60
19	1	9	61
19	2	9	62
19	3	9	63
19	4	9	64
19	5	9	65
19	6	9	66
19	7	9	67
19	8	9	68
19	9	9	69
19	10	9	70
19	11	9	71
19	12	9	72
19	13	9	73
19	14	9	74
19	15	9	75
19	16	9	76
19	17	9	77
19	18	9	78
19	19	9	79
19	20	9	80
19	21	9	81
20	1	9	82
20	2	9	83
20	3	9	84
20	4	9	85
20	5	9	86
20	6	9	87
20	7	9	88
20	8	9	89
20	9	9	90
20	10	9	91
20	11	9	92
20	12	9	93
20	13	9	94
20	14	9	95
20	15	9	96
20	16	9	97
20	17	9	98
20	18	9	99
20	19	9	100
20	20	9	101
20	21	9	102
20	22	9	103
20	23	9	104
20	24	9	105
20	25	9	106
20	26	9	107
20	27	9	108
20	28	9	109
20	29	9	110
20	30	9	111
20	31	9	112
20	32	9	113
20	33	9	114
20	34	9	115
21	1	9	116
21	2	9	117
21	3	9	118
21	4	9	119
21	5	9	120
21	6	9	121
21	7	9	122
21	8	9	123
21	9	9	124
21	10	9	125
21	11	9	126
21	12	9	127
21	13	9	128
21	14	9	129
21	15	9	130
21	16	9	131
22	1	9	132
22	2	9	133
22	3	9	134
22	4	9	135
22	5	9	136
22	6	9	137
23	1	10	1
23	2	10	2
23	3	10	3
23	4	10	4
23	5	10	5
23	6	10	6
23	7	10	7
23	8	10	8
23	9	10	9
23	10	10	10
23	11	10	11
23	12	10	12
23	13	10	13
23	14	10	14
23	15	10	15
23	16	10	16
23	17	10	17
23	18	10	18
23	19	10	19
23	20	10	20
23	21	10	21
23	22	10	22
24	1	10	23
24	2	10	24
24	3	10	25
24	4	10	26
24	5	10	27
24	6	10	28
24	7	10	29
24	8	10	30
24	9	10	31
24	10	10	32
24	11	10	33
24	12	10	34
24	13	10	35
24	14	10	36
24	15	10	37
24	16	10	38
24	17	10	39
24	18	10	40
24	19	10	41
24	20	10	42
24	21	10	43
24	22	10	44
24	23	10	45
24	24	10	46
24	25	10	47
24	26	10	48
24	27	10	49
24	28	10	50
24	29	10	51
24	30	10	52
24	31	10	53
24	32	10	54
25	1	11	1	2
25	2	11	3
25	3	11	4
25	4	11	5	7
25	5	11	8
25	6	11	9	10
25	7	11	11	12
25	8	11	13	14
25	9	11	15	16
25	10	11	17	18
25	11	11	19	20
25	12	11	21
25	13	11	22	23
25	14	11	24
25	15	11	25
25	16	11	26	27
25	17	11	28	29
25	18	11	30	34
25	19	11	35	36
25	20	11	37	39
25	21	11	40
25	22	11	41	42
25	23	11	43	44
25	24	11	45
25	25	11	45	47
25	26	11	48
25	27	11	49	51
25	28	11	52	54
25	29	11	55	56
25	30	11	57
26	1	11	58	59
26	2	11	60
26	3	11	61	64
26	4	11	65
26	5	11	66	67
26	6	11	68	69
26	7	11	70	71
26	8	11	72
26	9	11	73
26	10	11	74	76
26	11	11	76	77
26	12	11	78
26	13	11	78	79
26	14	11	80
26	15	11	81	83
26	16	11	84	85
26	17	11	86
26	18	11	87	88
26	19	11	89
26	20	11	90	91
26	21	11	92
26	22	11	93	94
26	23	11	95
26	24	11	96	97
26	25	11	98	99
26	26	11	100	101
26	27	11	102	103
26	28	11	104	105
26	29	11	106
26	30	11	107	108
26	31	11	109
26	32	11	110	111
26	33	11	111	115
27	1	11	116
27	2	11	117
27	3	11	118	121
27	4	11	122
27	5	11	123	124
27	6	11	125
27	7	11	126
27	8	11	127	128
27	9	11	129
27	10	11	129	130
27	11	11	131	132
27	12	11	133
27	13	11	134
27	14	11	135
27	15	11	136	137
27	16	11	138
27	17	11	139
27	18	11	140
27	19	11	141
27	20	11	142
27	21	11	143
27	22	11	144
27	23	11	145
27	24	11	146
27	25	11	146
27	26	11	146	147
27	27	11	148	153
27	28	11	154
27	29	11	155
27	30	11	156
27	31	11	157
27	32	11	157
27	33	11	158
27	34	11	159
27	35	11	160
28	1	12	1
28	2	12	2
28	3	12	3	4
28	4	12	5
28	5	12	6	7
28	6	12	8
28	7	12	9
28	8	12	10	11
28	9	12	12
28	10	12	12
28	11	12	13
28	12	12	14
28	13	12	15
28	14	12	16	17
28	15	12	18
28	16	12	19	20
28	17	12	21
28	18	12	22
28	19	12	23
28	20	12	24
28	21	12	25	26
28	22	12	27	28
28	23	12	29
28	24	12	30
28	25	12	31
28	26	12	31
28	27	12	32
28	28	12	33	34
28	29	12	35
28	30	12	36	38
28	31	12	39
28	32	12	40	41
29	1	12	42
29	2	12	43	44
29	3	12	45
29	4	12	46	49
29	5	12	50	52
